TritiumSpect	TritiumEnergy	TritiumSpectConv
4.450624568224798e-05	10.459	4.464797904312394e-05
4.44970738931655e-05	10.46	4.463877808714606e-05
4.448790250144706e-05	10.461	4.462957752996294e-05
4.447873150731704e-05	10.462	4.462037737179832e-05
4.446956091100055e-05	10.463	4.461117761287984e-05
4.446039071272304e-05	10.464	4.460197825343097e-05
4.445122091270811e-05	10.465	4.459277929367936e-05
4.444205151118157e-05	10.466	4.458358073384874e-05
4.443288250836787e-05	10.467	4.457438257416642e-05
4.442371390449167e-05	10.468	4.456518481485603e-05
4.441454569977778e-05	10.469	4.455598745614499e-05
4.440537789445058e-05	10.47	4.454679049825677e-05
4.439621048873521e-05	10.471	4.453759394141884e-05
4.438704348285628e-05	10.472	4.452839778585448e-05
4.43778768770381e-05	10.473	4.451920203179118e-05
4.436871067150555e-05	10.474	4.451000667945233e-05
4.435954486648271e-05	10.475	4.450081172906525e-05
4.435037946219475e-05	10.476	4.449161718085309e-05
4.434121445886612e-05	10.477	4.448242303504337e-05
4.433204985672091e-05	10.478	4.447322929185913e-05
4.432288565598385e-05	10.479	4.446403595152782e-05
4.431372185687932e-05	10.48	4.445484301427236e-05
4.430455845963206e-05	10.481	4.44456504803195e-05
4.429539546446575e-05	10.482	4.443645834989423e-05
4.428623287160541e-05	10.483	4.442726662322137e-05
4.427707068127502e-05	10.484	4.441807530052614e-05
4.426790889369914e-05	10.485	4.440888438203355e-05
4.425874750910217e-05	10.486	4.439969386796874e-05
4.424958652770807e-05	10.487	4.439050375855668e-05
4.42404259497408e-05	10.488	4.438131405402232e-05
4.42312657754256e-05	10.489	4.437212475459075e-05
4.422210600498577e-05	10.49	4.43629358604869e-05
4.421294663864593e-05	10.491	4.435374737193573e-05
4.420378767662984e-05	10.492	4.434455928916202e-05
4.419462911916215e-05	10.493	4.433537161239084e-05
4.418547096646627e-05	10.494	4.432618434184685e-05
4.417631321876696e-05	10.495	4.431699747775514e-05
4.416715587628793e-05	10.496	4.430781102034017e-05
4.415799893925314e-05	10.497	4.429862496982697e-05
4.414884240788705e-05	10.498	4.428943932644027e-05
4.413968628241301e-05	10.499	4.428025409040481e-05
4.413053056305532e-05	10.5	4.427106926194519e-05
4.412137525003774e-05	10.501	4.426188484128624e-05
4.411222034358401e-05	10.502	4.425270082865249e-05
4.410306584391902e-05	10.503	4.424351722426875e-05
4.409391175126526e-05	10.504	4.423433402835932e-05
4.408475806584735e-05	10.505	4.422515124114911e-05
4.407560478788868e-05	10.506	4.421596886286244e-05
4.406645191761353e-05	10.507	4.420678689372413e-05
4.405729945524551e-05	10.508	4.419760533395828e-05
4.404814740100782e-05	10.509	4.418842418378982e-05
4.403899575512484e-05	10.51	4.417924344344279e-05
4.402984451781971e-05	10.511	4.417006311314209e-05
4.402069368931646e-05	10.512	4.416088319311157e-05
4.401154326983868e-05	10.513	4.415170368357603e-05
4.400239325960975e-05	10.514	4.414252458475974e-05
4.399324365885338e-05	10.515	4.413334589688709e-05
4.398409446779338e-05	10.516	4.412416762018221e-05
4.397494568665288e-05	10.517	4.411498975486962e-05
4.396579731565552e-05	10.518	4.41058123011733e-05
4.395664935502456e-05	10.519	4.409663525931785e-05
4.394750180498423e-05	10.52	4.408745862952704e-05
4.393835466575716e-05	10.521	4.407828241202547e-05
4.392920793756695e-05	10.522	4.406910660703703e-05
4.392006162063713e-05	10.523	4.40599312147861e-05
4.391091571519105e-05	10.524	4.405075623549648e-05
4.390177022145173e-05	10.525	4.404158166939262e-05
4.389262513964329e-05	10.526	4.403240751669818e-05
4.388348046998812e-05	10.527	4.402323377763771e-05
4.387433621270973e-05	10.528	4.401406045243463e-05
4.386519236803156e-05	10.529	4.400488754131341e-05
4.385604893617686e-05	10.53	4.399571504449776e-05
4.384690591736842e-05	10.531	4.398654296221187e-05
4.383776331182969e-05	10.532	4.397737129467927e-05
4.382862111978386e-05	10.533	4.396820004212429e-05
4.38194793414537e-05	10.534	4.39590292047704e-05
4.381033797706294e-05	10.535	4.394985878284187e-05
4.380119702683396e-05	10.536	4.394068877656197e-05
4.379205649099022e-05	10.537	4.393151918615504e-05
4.378291636975447e-05	10.538	4.39223500118444e-05
4.377377666334989e-05	10.539	4.391318125385431e-05
4.376463737199946e-05	10.54	4.390401291240783e-05
4.375549849592588e-05	10.541	4.389484498772936e-05
4.37463600353523e-05	10.542	4.388567748004188e-05
4.373722199050166e-05	10.543	4.387651038956976e-05
4.372808436159686e-05	10.544	4.386734371653584e-05
4.371894714886011e-05	10.545	4.385817746116427e-05
4.370981035251491e-05	10.546	4.384901162367849e-05
4.370067397278417e-05	10.547	4.383984620430213e-05
4.369153800989046e-05	10.548	4.38306812032585e-05
4.368240246405601e-05	10.549	4.382151662077131e-05
4.367326733550386e-05	10.55	4.381235245706383e-05
4.366413262445706e-05	10.551	4.380318871235981e-05
4.365499833113805e-05	10.552	4.379402538688224e-05
4.364586445576949e-05	10.553	4.378486248085494e-05
4.363673099857385e-05	10.554	4.3775699994501e-05
4.362759795977368e-05	10.555	4.376653792804408e-05
4.361846533959206e-05	10.556	4.375737628170707e-05
4.360933313825081e-05	10.557	4.374821505571376e-05
4.360020135597277e-05	10.558	4.373905425028695e-05
4.359106999298111e-05	10.559	4.372989386565042e-05
4.358193904949742e-05	10.56	4.372073390202681e-05
4.357280852574449e-05	10.561	4.371157435963983e-05
4.356367842194447e-05	10.562	4.370241523871231e-05
4.355454873832038e-05	10.563	4.36932565394678e-05
4.35454194750939e-05	10.564	4.368409826212894e-05
4.353629063248786e-05	10.565	4.367494040691932e-05
4.35271622107244e-05	10.566	4.366578297406155e-05
4.351803421002593e-05	10.567	4.365662596377925e-05
4.35089066306146e-05	10.568	4.364746937629479e-05
4.349977947271277e-05	10.569	4.363831321183181e-05
4.349065273654268e-05	10.57	4.362915747061277e-05
4.348152642232661e-05	10.571	4.362000215286118e-05
4.34724005302861e-05	10.572	4.361084725879935e-05
4.346327506064419e-05	10.573	4.360169278865087e-05
4.345415001362292e-05	10.574	4.359253874263788e-05
4.344502538944401e-05	10.575	4.35833851209841e-05
4.343590118832962e-05	10.576	4.357423192391143e-05
4.342677741050181e-05	10.577	4.356507915164346e-05
4.341765405618279e-05	10.578	4.355592680440253e-05
4.340853112559464e-05	10.579	4.354677488241184e-05
4.339940861895892e-05	10.58	4.353762338589355e-05
4.339028653649819e-05	10.581	4.352847231507097e-05
4.33811648784341e-05	10.582	4.351932167016623e-05
4.337204364498818e-05	10.583	4.351017145140262e-05
4.336292283638296e-05	10.584	4.350102165900209e-05
4.335380245283972e-05	10.585	4.349187229318792e-05
4.334468249458098e-05	10.586	4.348272335418212e-05
4.333556296182838e-05	10.587	4.347357484220792e-05
4.332644385480311e-05	10.588	4.34644267574871e-05
4.331732517372789e-05	10.589	4.345527910024299e-05
4.330820691882341e-05	10.59	4.344613187069727e-05
4.329908909031234e-05	10.591	4.34369850690733e-05
4.328997168841581e-05	10.592	4.342783869559256e-05
4.328085471335549e-05	10.593	4.341869275047833e-05
4.327173816535381e-05	10.594	4.340954723395239e-05
4.326262204463124e-05	10.595	4.340040214623776e-05
4.32535063514105e-05	10.596	4.339125748755604e-05
4.32443910859122e-05	10.597	4.338211325813033e-05
4.32352762483583e-05	10.598	4.337296945818215e-05
4.322616183897063e-05	10.599	4.336382608793465e-05
4.321704785797043e-05	10.6	4.335468314760912e-05
4.320793430557907e-05	10.601	4.334554063742871e-05
4.319882118201789e-05	10.602	4.333639855761487e-05
4.318970848750915e-05	10.603	4.332725690839056e-05
4.318059622227314e-05	10.604	4.331811568997705e-05
4.317148438653205e-05	10.605	4.33089749025974e-05
4.316237298050703e-05	10.606	4.329983454647278e-05
4.315326200441902e-05	10.607	4.329069462182633e-05
4.314415145848993e-05	10.608	4.328155512887894e-05
4.313504134294085e-05	10.609	4.327241606785351e-05
4.312593165799292e-05	10.61	4.326327743897182e-05
4.311682240386749e-05	10.611	4.325413924245595e-05
4.310771358078573e-05	10.612	4.324500147852766e-05
4.309860518896897e-05	10.613	4.323586414740912e-05
4.30894972286381e-05	10.614	4.322672724932197e-05
4.308038970001477e-05	10.615	4.32175907844885e-05
4.307128260331927e-05	10.616	4.320845475313009e-05
4.306217593877364e-05	10.617	4.319931915546901e-05
4.305306970659835e-05	10.618	4.31901839917268e-05
4.304396390701466e-05	10.619	4.31810492621256e-05
4.303485854024365e-05	10.62	4.31719149668867e-05
4.302575360650601e-05	10.621	4.316278110623239e-05
4.301664910602306e-05	10.622	4.315364768038384e-05
4.30075450390157e-05	10.623	4.314451468956337e-05
4.299844140570488e-05	10.624	4.313538213399199e-05
4.298933820631113e-05	10.625	4.312625001389191e-05
4.298023544105609e-05	10.626	4.31171183294844e-05
4.297113311015984e-05	10.627	4.310798708099147e-05
4.296203121384358e-05	10.628	4.309885626863416e-05
4.295292975232805e-05	10.629	4.308972589263457e-05
4.294382872583418e-05	10.63	4.308059595321374e-05
4.293472813458282e-05	10.631	4.307146645059374e-05
4.292562797879425e-05	10.632	4.306233738499537e-05
4.291652825868973e-05	10.633	4.305320875664079e-05
4.290742897448928e-05	10.634	4.304408056575084e-05
4.289833012641429e-05	10.635	4.303495281254756e-05
4.288923171468501e-05	10.636	4.302582549725161e-05
4.288013373952212e-05	10.637	4.301669862008512e-05
4.287103620114607e-05	10.638	4.300757218126867e-05
4.286193909977804e-05	10.639	4.299844618102441e-05
4.285284243563774e-05	10.64	4.298932061957272e-05
4.284374620894654e-05	10.641	4.29801954971356e-05
4.283465041992394e-05	10.642	4.297107081393391e-05
4.28255550687912e-05	10.643	4.296194657018929e-05
4.281646015576864e-05	10.644	4.295282276612233e-05
4.280736568107673e-05	10.645	4.294369940195484e-05
4.27982716449353e-05	10.646	4.293457647790736e-05
4.278917804756556e-05	10.647	4.292545399420169e-05
4.278008488918738e-05	10.648	4.291633195105817e-05
4.277099217002163e-05	10.649	4.29072103486986e-05
4.276189989028759e-05	10.65	4.289808918734346e-05
4.275280805020645e-05	10.651	4.288896846721438e-05
4.274371664999798e-05	10.652	4.287984818853164e-05
4.273462568988325e-05	10.653	4.287072835151701e-05
4.272553517008115e-05	10.654	4.286160895639065e-05
4.27164450908129e-05	10.655	4.28524900033744e-05
4.270735545229817e-05	10.656	4.284337149268813e-05
4.269826625475736e-05	10.657	4.283425342455369e-05
4.268917749841049e-05	10.658	4.282513579919127e-05
4.268008918347811e-05	10.659	4.28160186168223e-05
4.267100131017958e-05	10.66	4.280690187766692e-05
4.266191387873489e-05	10.661	4.279778558194665e-05
4.265282688936478e-05	10.662	4.278866972988153e-05
4.264374034228883e-05	10.663	4.27795543216931e-05
4.263465423772697e-05	10.664	4.277043935760118e-05
4.262556857589931e-05	10.665	4.276132483782737e-05
4.261648335702583e-05	10.666	4.275221076259154e-05
4.260739858132638e-05	10.667	4.274309713211518e-05
4.259831424902086e-05	10.668	4.273398394661798e-05
4.258923036032872e-05	10.669	4.272487120632151e-05
4.258014691547058e-05	10.67	4.271575891144539e-05
4.257106391466588e-05	10.671	4.270664706221119e-05
4.25619813581339e-05	10.672	4.269753565883835e-05
4.255289924609512e-05	10.673	4.268842470154824e-05
4.254381757876913e-05	10.674	4.267931419056095e-05
4.253473635637547e-05	10.675	4.267020412609727e-05
4.252565557913387e-05	10.676	4.266109450837713e-05
4.251657524726426e-05	10.677	4.26519853376215e-05
4.250749536098587e-05	10.678	4.264287661405023e-05
4.249841592051877e-05	10.679	4.263376833788428e-05
4.248933692608207e-05	10.68	4.262466050934332e-05
4.248025837789564e-05	10.681	4.261555312864828e-05
4.24711802761792e-05	10.682	4.2606446196019e-05
4.246210262115208e-05	10.683	4.259733971167622e-05
4.245302541303363e-05	10.684	4.25882336758396e-05
4.244394865204364e-05	10.685	4.257912808873002e-05
4.243487233840124e-05	10.686	4.257002295056698e-05
4.24257964723264e-05	10.687	4.256091826157148e-05
4.241672105403781e-05	10.688	4.255181402196276e-05
4.240764608375547e-05	10.689	4.254271023196174e-05
4.239857156169828e-05	10.69	4.253360689178795e-05
4.238949748808596e-05	10.691	4.252450400166207e-05
4.238042386313775e-05	10.692	4.251540156180346e-05
4.237135068707293e-05	10.693	4.250629957243284e-05
4.236227796011047e-05	10.694	4.249719803376956e-05
4.23532056824703e-05	10.695	4.248809694603438e-05
4.23441338543708e-05	10.696	4.247899630944635e-05
4.233506247603165e-05	10.697	4.24698961242263e-05
4.232599154767214e-05	10.698	4.246079639059342e-05
4.231692106951105e-05	10.699	4.245169710876832e-05
4.230785104176796e-05	10.7	4.244259827897004e-05
4.229878146466148e-05	10.701	4.243349990141932e-05
4.228971233841108e-05	10.702	4.242440197633512e-05
4.228064366323567e-05	10.703	4.241530450393812e-05
4.227157543935428e-05	10.704	4.240620748444714e-05
4.226250766698593e-05	10.705	4.239711091808275e-05
4.225344034634981e-05	10.706	4.238801480506416e-05
4.224437347766458e-05	10.707	4.237891914561158e-05
4.223530706114908e-05	10.708	4.236982393994406e-05
4.222624109702278e-05	10.709	4.236072918828193e-05
4.221717558550413e-05	10.71	4.235163489084418e-05
4.220811052681223e-05	10.711	4.234254104785109e-05
4.219904592116571e-05	10.712	4.233344765952149e-05
4.21899817687836e-05	10.713	4.232435472607571e-05
4.218091806988476e-05	10.714	4.231526224773263e-05
4.217185482468751e-05	10.715	4.230617022471245e-05
4.2162792033411e-05	10.716	4.229707865723388e-05
4.215372969627397e-05	10.717	4.22879875455172e-05
4.21446678134951e-05	10.718	4.227889688978108e-05
4.213560638529285e-05	10.719	4.226980669024577e-05
4.212654541188628e-05	10.72	4.226071694712973e-05
4.211748489349367e-05	10.721	4.225162766065324e-05
4.210842483033413e-05	10.722	4.224253883103496e-05
4.209936522262539e-05	10.723	4.223345045849488e-05
4.209030607058652e-05	10.724	4.222436254325156e-05
4.208124737443634e-05	10.725	4.221527508552506e-05
4.2072189134393e-05	10.726	4.220618808553389e-05
4.20631313506753e-05	10.727	4.219710154349805e-05
4.205407402350142e-05	10.728	4.218801545963591e-05
4.204501715308995e-05	10.729	4.217892983416752e-05
4.20359607396593e-05	10.73	4.216984466731128e-05
4.202690478342783e-05	10.731	4.216075995928714e-05
4.201784928461379e-05	10.732	4.215167571031329e-05
4.200879424343598e-05	10.733	4.214259192060979e-05
4.199973966011223e-05	10.734	4.213350859039476e-05
4.199068553486112e-05	10.735	4.212442571988828e-05
4.198163186790118e-05	10.736	4.211534330930825e-05
4.197257865945032e-05	10.737	4.210626135887446e-05
4.196352590972657e-05	10.738	4.209717986880574e-05
4.195447361894877e-05	10.739	4.208809883932113e-05
4.194542178733473e-05	10.74	4.207901827063927e-05
4.19363704151024e-05	10.741	4.206993816297938e-05
4.192731950247079e-05	10.742	4.206085851656008e-05
4.191826904965728e-05	10.743	4.205177933160053e-05
4.190921905688005e-05	10.744	4.204270060831917e-05
4.190016952435723e-05	10.745	4.203362234693524e-05
4.189112045230711e-05	10.746	4.202454454766719e-05
4.188207184094749e-05	10.747	4.201546721073417e-05
4.187302369049627e-05	10.748	4.200639033635447e-05
4.186397600117214e-05	10.749	4.199731392474729e-05
4.185492877319185e-05	10.75	4.198823797613084e-05
4.184588200677441e-05	10.751	4.197916249072438e-05
4.183683570213747e-05	10.752	4.19700874687459e-05
4.182778985949855e-05	10.753	4.196101291041459e-05
4.181874447907603e-05	10.754	4.19519388159487e-05
4.180969956108772e-05	10.755	4.19428651855672e-05
4.180065510575071e-05	10.756	4.193379201948816e-05
4.179161111328387e-05	10.757	4.192471931793061e-05
4.178256758390413e-05	10.758	4.19156470811126e-05
4.17735245178297e-05	10.759	4.190657530925313e-05
4.176448191527815e-05	10.76	4.189750400257009e-05
4.175543977646714e-05	10.761	4.188843316128249e-05
4.174639810161461e-05	10.762	4.187936278560827e-05
4.173735689093813e-05	10.763	4.187029287576638e-05
4.172831614465522e-05	10.764	4.186122343197453e-05
4.171927586298344e-05	10.765	4.185215445445175e-05
4.171023604614053e-05	10.766	4.184308594341572e-05
4.170119669434423e-05	10.767	4.183401789908545e-05
4.169215780781178e-05	10.768	4.182495032167844e-05
4.168311938676092e-05	10.769	4.181588321141358e-05
4.167408143140879e-05	10.77	4.180681656850879e-05
4.166504394197319e-05	10.771	4.17977503931826e-05
4.165600691867172e-05	10.772	4.178868468565274e-05
4.164697036172169e-05	10.773	4.177961944613787e-05
4.163793427133997e-05	10.774	4.177055467485567e-05
4.162889864774488e-05	10.775	4.176149037202475e-05
4.161986349115355e-05	10.776	4.175242653786264e-05
4.161082880178263e-05	10.777	4.174336317258799e-05
4.160179457985009e-05	10.778	4.173430027641838e-05
4.159276082557299e-05	10.779	4.172523784957232e-05
4.158372753916866e-05	10.78	4.171617589226724e-05
4.157469472085448e-05	10.781	4.170711440472177e-05
4.156566237084749e-05	10.782	4.169805338715321e-05
4.155663048936483e-05	10.783	4.16889928397802e-05
4.154759907662391e-05	10.784	4.167993276281986e-05
4.153856813284178e-05	10.785	4.167087315649083e-05
4.152953765823569e-05	10.786	4.166181402101043e-05
4.152050765302286e-05	10.787	4.165275535659703e-05
4.151147811741964e-05	10.788	4.164369716346783e-05
4.150244905164385e-05	10.789	4.163463944184128e-05
4.149342045591257e-05	10.79	4.162558219193454e-05
4.148439233044234e-05	10.791	4.161652541396602e-05
4.147536467545041e-05	10.792	4.160746910815268e-05
4.146633749115345e-05	10.793	4.159841327471302e-05
4.145731077776907e-05	10.794	4.1589357913864e-05
4.144828453551387e-05	10.795	4.158030302582405e-05
4.143925876460456e-05	10.796	4.157124861080996e-05
4.143023346525808e-05	10.797	4.156219466904022e-05
4.142120863769139e-05	10.798	4.155314120073153e-05
4.141218428212164e-05	10.799	4.154408820610244e-05
4.140316039876477e-05	10.8	4.15350356853694e-05
4.139413698783883e-05	10.801	4.152598363875085e-05
4.138511404955919e-05	10.802	4.15169320664638e-05
4.137609158414394e-05	10.803	4.150788096872615e-05
4.136706959180882e-05	10.804	4.14988303457548e-05
4.135804807277068e-05	10.805	4.148978019776776e-05
4.134902702724713e-05	10.806	4.148073052498186e-05
4.134000645545343e-05	10.807	4.147168132761512e-05
4.13309863576072e-05	10.808	4.146263260588421e-05
4.132196673392456e-05	10.809	4.145358436000713e-05
